Easting,Northing
553970,187170
552070,182560
554180,193590
554560,191420
555460,192000
553190,190320
558729,187764
552500,189780
554800,189090
550960,189160
553060,190570
553060,190570
551530,188810
552520,184260
554830,187130
551460,188140
554640,180630
554510,182980
554510,182980
554510,182980
552080,182560
550910,191680
550930,187530
550930,187530
550930,187530
550750,187400
551170,184060
551170,184060
551170,184060
554670,191190
554670,191190
554080,192140
553230,186720
552830,187400
552000,186020
552000,186020
551780,187440
549220,190970
555160,192390
556840,192420
553610,192200
550910,187940
551430,188390
552080,182330
553370,190490
553370,190490
552310,181330
553870,187510
553870,187510
553410,190510
556663,192290
550240,187220
550240,187220
551240,188040
557200,191300
557200,191300
557200,191300
551660,194010
551660,194010
552480,187160
554380,184020
552790,189290
553950,189680
553950,189680
553350,190500
551310,190470
551310,190470
551310,190470
552830,184920
553940,189420
555720,191750
555220,186790
552390,182310
551800,184670
551800,184670
550630,182930
550630,182930
550080,189200
550080,189200
551450,188140
558670,187860
558670,187860
558670,187860
554690,191200
556020,186530
556020,186530
553340,190510
553340,190510
553340,190510
550830,187860
552130,182000
552200,187840
558340,188470
556430,188920
550910,188560
551420,189050
549770,188380
551500,188780
550460,191340
550460,191340
556420,192860
556420,192860
552490,189790
552490,189790
550640,189760
551570,188810
551060,187450
551060,187450
554760,190620
554690,191180
550670,189800
550670,189800
556390,192910
552050,182190
551450,188150
552010,182390
553350,190500
553350,190500
552850,185270
551110,188000
554040,191590
557290,187220
550940,192040
556210,183500
551180,191660
551180,191660
551180,191660
556340,192990
551100,191680
551450,188150
551450,188150
551450,188150
551080,188370
553950,190080
553360,192110
553360,192110
554050,191590
554970,187310
551700,181540
551050,189030
551050,189030
551050,189030
553380,190490
549940,188400
556090,186860
553180,187250
553180,187250
556420,185050
550370,183030
550370,183030
553360,190490
552080,185120
552080,185120
551550,183910
558174,188454
551980,189530
553390,190550
554780,189450
552900,185490
553330,190920
554820,190190
551790,187430
554840,180180
553890,185840
553890,185840
551638,188043
549870,188400
549870,188400
558450,188310
552370,182040
552370,182040
550490,183100
550490,183100
551670,188510
550550,182420
551030,189070
551030,189070
551030,189070
552640,187390
553150,187260
553700,187220
553370,190490
552750,188470
551590,187550
553070,186070
553070,186070
553070,186070
553080,191870
558292,188731
553450,187210
553070,188920
553770,192020
551540,183820
558830,187250
550040,192250
551750,189350
552010,189550
553120,182480
551890,188150
550572,188892
550572,188892
555710,191750
555710,191750
550930,183090
550930,187560
549790,191100
556500,188190
551430,189060
550960,181890
550960,181890
551770,186730
553070,192540
553310,190530
553310,190530
550820,187870
558228,188900
553370,190490
553370,190490
555080,191800
555080,191800
553780,187210
550630,182930
552480,188450
552480,188450
551120,188020
550720,190870
550790,188470
551760,188980
551650,181480
553090,190590
554440,182260
554440,182260
554440,182260
554440,182260
553307,191033
549110,187740
554300,192360
554380,192710
558650,187940
558650,187940
554480,190050
550610,191450
550610,191450
555570,191670
550100,189180
555710,191750
554680,191180
553590,193070
549010,187750
549010,187750
550994,191360
550994,191360
553130,189120
552860,187400
554170,189910
550630,182930
554550,186960
557270,190760
557270,190760
553930,191760
557300,187890
558450,188310
559770,185120
552280,185580
552280,185580
551420,182690
551090,191680
553780,188400
550910,187340
558730,187680
550840,189340
550990,188590
556850,192410
553400,190520
551570,187470
552130,182770
549710,190630
552150,184650
555540,191670
555540,191670
550700,187390
554150,189890
556130,186550
556130,186550
556130,186550
558230,188940
558370,188490
553750,192470
557420,190150
557420,190150
551050,189030
551610,187560
553820,189500
554080,189860
553810,188360
550630,189740
552922,192403
556200,183590
556200,183590
552150,190770
549990,189270
553130,189250
553130,189250
553640,191060
551810,183810
551810,183810
551810,183810
558520,188395
551720,183040
551720,183040
550490,187790
553290,182960
553290,182960
553990,190820
551260,188070
551260,188070
549760,191080
549760,191080
555580,191700
553120,189250
551100,191680
551990,183390
551990,183390
554510,182970
552100,188250
550630,189740
550630,189740
550630,182930
554240,180300
558720,187700
550340,188360
556080,189040
556080,189040
556080,189040
556080,189040
551520,189160
554150,182800
553090,188930
552930,192390
550630,182930
550630,182930
552170,181370
553350,190500
556400,188900
554820,190200
552220,183210
555050,186830
555050,186830
552960,192440
556430,188920
552180,183050
556420,192860
556420,192860
556260,189110
556260,189110
556260,189110
553030,185980
556720,192470
551990,183370
551990,183370
552210,188320
553120,182480
558500,186980
549990,188410
554280,180290
554570,189680
554530,180930
550920,182150
550843,188853
557270,190750
551990,184990
558500,188554
558215,189022
558215,189022
558215,189022
549000,182770
549000,182770
550290,185060
545930,183960
545930,183960
546600,184490
549030,184710
549080,184240
549080,184240
548650,183540
547700,187220
547700,187220
547700,187220
548420,185740
544120,184120
549320,182790
544210,184550
545620,184620
548340,184450
544040,183680
549430,185750
545120,183870
547560,186220
550120,183100
543607,183961
546180,185740
544530,183880
549880,186020
549880,186020
549880,186020
545530,183050
545530,183050
547260,186420
548443,189076
549970,185880
545376,185136
548913,187035
547320,185080
547320,185080
547320,185080
548990,183610
548990,183610
548900,184940
546990,186030
546990,186030
547760,186220
547160,187070
550890,186930
549910,185850
546080,183240
545330,183339
548620,186870
547740,186890
549550,183360
547720,184650
547630,184520
549680,182780
547800,183570
545034,184886
549930,185860
546420,183660
548680,183190
548680,183190
548960,186080
544770,184700
545940,185040
545940,185040
548960,184910
549090,183830
546660,181890
544420,184300
544420,184300
549080,184256
546020,183860
548460,189070
549000,182900
549070,184550
547566,186222
547566,186222
549730,185130
547750,187930
548740,186850
547170,185050
549560,183330
549560,183330
550290,184420
548800,183550
548800,183550
548800,183550
548800,183550
547369,186500
548974,186664
546170,183600
549100,183740
548780,187470
545370,185120
549710,185190
546740,183650
546740,183650
545260,183310
544513,184488
544620,183110
544620,183110
544620,183110
547280,183990
547280,183990
546170,185740
545130,183570
547800,185740
549040,184750
548050,187460
544780,183170
548040,183550
548270,184450
549040,184750
547830,186590
547830,186590
548407,186635
548770,183750
545940,183530
549660,184530
548430,188940
548430,188940
547711,184369
548590,188090
548590,188090
548792,187464
546652,185685
543560,183950
549080,186900
547732,186918
543640,184000
550290,184440
545190,185010
544570,184500
548530,188100
547660,183570
548810,186270
546600,184200
543890,184100
543890,184100
549030,184870
549030,184870
549030,184870
546920,186080
546630,185010
547620,183850
550070,182490
544850,183180
547090,185940
547090,185940
547400,185740
549310,185900
546600,184210
547700,187430
548960,186580
544400,184270
544550,184470
548457,189047
545090,183250
548460,190420
547380,185130
545880,185480
548240,185920
548240,185920
548480,190190
548480,190190
548480,190190
548480,190190
550340,186100
550340,186100
547180,184980
546330,183690
545570,184550
547100,183050
546100,183130
546100,183130
548310,182620
545820,183950
545820,183950
548550,186100
544140,183930
550890,187120
550890,187120
550460,187110
548510,190450
548510,190450
548510,190450
549060,183570
549060,183570
549060,183570
546590,184190
545250,183330
545250,183330
545250,183330
550290,184930
550290,184930
547320,185730
548540,183350
544890,183800
544650,183130
549550,183350
547700,187690
549620,183570
548460,189230
544080,184130
546990,183610
546000,185540
545280,183300
545280,183300
545280,183300
545280,183300
549520,186490
548860,187160
548820,185750
549780,186460
549780,186460
546010,185550
546480,183820
546480,183820
546480,183820
546480,183820
548440,188580
546630,184200
548930,186440
548930,186440
548440,188890
544790,183180
549760,187060
548690,185050
546150,183590
548440,188940
546720,185810
548980,186710
547730,184360
547730,184360
547730,184360
549090,183720
549500,184740
549290,184130
548220,185460
547260,186720
547260,186720
547260,186720
545050,183880
544540,184540
544260,184340
548960,186580
548960,186580
548600,183260
546270,183680
547690,187440
547690,187440
547000,187030
546160,185720
547740,187920
546120,185660
543540,183950
546940,184810
549530,183370
549380,186830
547700,187620
549010,185390
549010,185390
547800,186910
545910,183960
545910,183960
545910,183960
545910,183960
545910,183960
544620,183110
544710,183150
546490,183830
546880,185670
547640,185510
547640,185510
549350,183470
549350,183470
549350,183470
549350,183470
548220,183540
545980,184070
547640,184350
547700,183580
543910,184100
549460,185800
549750,185080
545170,183290
547970,186890
547970,186890
545920,183950
543540,183970
547360,186900
